"test"," time-1461115964"," time-1461161168"," time-1461161168","range"
"Tests/Unit/neg/revshape.hs"," 0.6980"," 0.7043"," 0.7620","0"
"Tests/Unit/neg/risers.hs"," 0.7455"," 0.7774"," 0.8174","0"
"Tests/Unit/neg/stacks.hs"," 0.9570"," 0.9794"," 1.0387","0"
"Tests/Unit/neg/state0.hs"," 0.6756"," 0.7087"," 0.7368","0"
"Tests/Unit/neg/state00.hs"," 0.7030"," 0.7263"," 0.7436","0"
"Tests/Unit/neg/string00.hs"," 0.6747"," 0.7245"," 0.8194","0"
"Tests/Unit/neg/sumPoly.hs"," 0.6879"," 0.7058"," 0.7443","0"
"Tests/Unit/neg/sumk.hs"," 0.6865"," 0.6891"," 0.7763","0"
"Tests/Unit/neg/test00.hs"," 0.6996"," 0.7415"," 0.7939","0"
"Tests/Unit/neg/test00a.hs"," 0.7223"," 0.7159"," 0.7766","0"
"Tests/Unit/neg/test00b.hs"," 0.7081"," 0.7588"," 0.7627","0"
"Tests/Unit/neg/test00c.hs"," 0.6363"," 0.6572"," 0.7066","0"
"Tests/Unit/neg/test1.hs"," 0.7133"," 0.7314"," 0.7581","0"
"Tests/Unit/neg/test2.hs"," 0.7037"," 0.7455"," 0.8408","0"
"Tests/Unit/neg/testRec.hs"," 0.6852"," 0.7440"," 0.8253","0"
"Tests/Unit/neg/trans.hs"," 1.3905"," 1.4286"," 1.5196","0"
"Tests/Unit/neg/truespec.hs"," 0.6950"," 0.7380"," 0.7685","0"
"Tests/Unit/neg/tyclass0-unsafe.hs"," 0.6648"," 0.6861"," 0.7319","0"
"Tests/Unit/neg/vector0.hs"," 0.9200"," 0.9785"," 0.9413","0"
"Tests/Unit/neg/vector00.hs"," 0.7482"," 0.7768"," 0.8500","0"
"Tests/Unit/neg/vector0a.hs"," 0.7768"," 0.8390"," 0.9486","0"
"Tests/Unit/neg/vector1a.hs"," 0.9599"," 1.0124"," 1.0600","0"
"Tests/Unit/neg/vector2.hs"," 1.2998"," 1.3458"," 1.5035","0"
"Tests/Unit/neg/wrap0.hs"," 0.7443"," 0.8062"," 0.8222","0"
"Tests/Unit/neg/wrap1.hs"," 0.9193"," 0.9259"," 1.0089","0"
"Tests/Unit/parser/pos/Parens.hs"," 0.6602"," 0.6856"," 0.6689","0"
"Tests/Unit/parser/pos/TokensAsPrefixes.hs"," 0.6767"," 0.6957"," 0.7098","0"
"Tests/Unit/pos/AVL.hs"," 2.0079"," 2.0147"," 1.6661","0"
"Tests/Unit/pos/AVLRJ.hs"," 2.2632"," 2.2904"," 1.8009","0"
"Tests/Unit/pos/Abs.hs"," 0.6846"," 0.6877"," 0.7389","0"
"Tests/Unit/pos/Ackermann.hs"," 0.7509"," 0.7614"," 0.8079","0"
"Tests/Unit/pos/AmortizedQueue.hs"," 0.8174"," 0.8345"," 0.8568","0"
"Tests/Unit/pos/Assume.hs"," 0.6651"," 0.6952"," 0.7418","0"
"Tests/Unit/pos/AssumedRecursive.hs"," 0.6658"," 0.6815"," 0.7279","0"
"Tests/Unit/pos/AutoSize.hs"," 0.6610"," 0.6898"," 0.7597","0"
"Tests/Unit/pos/Avg.hs"," 0.6831"," 0.7060"," 0.7518","0"
"Tests/Unit/pos/BST000.hs"," 1.5684"," 1.6018"," 1.3145","0"
"Tests/Unit/pos/BinarySearch.hs"," 0.8033"," 0.8346"," 0.9196","0"
"Tests/Unit/pos/Books.hs"," 0.7112"," 0.7530"," 0.8191","0"
"Tests/Unit/pos/Class.hs"," 0.9526"," 0.9546"," 0.9986","0"
"Tests/Unit/pos/Class2.hs"," 0.6637"," 0.6882"," 0.7314","0"
"Tests/Unit/pos/ClassReg.hs"," 0.6625"," 0.6806"," 0.7904","0"
"Tests/Unit/pos/ClojurVector.hs"," 0.8967"," 0.9281"," 0.9643","0"
"Tests/Unit/pos/Coercion.hs"," 0.6704"," 0.7011"," 0.7403","0"
"Tests/Unit/pos/CompareConstraints.hs"," 1.0426"," 1.0995"," 0.9612","0"
"Tests/Unit/pos/Constraints.hs"," 0.7183"," 0.7604"," 0.7761","0"
"Tests/Unit/pos/ConstraintsAppend.hs"," 1.1265"," 1.1806"," 1.2208","0"
"Tests/Unit/pos/CountMonad.hs"," 0.8107"," 0.7993"," 0.7995","0"
"Tests/Unit/pos/DB00.hs"," 0.6277"," 0.6977"," 0.7278","0"
"Tests/Unit/pos/DataBase.hs"," 0.7162"," 0.7172"," 0.7478","0"
"Tests/Unit/pos/Eval.hs"," 0.7776"," 0.8045"," 0.8652","0"
"Tests/Unit/pos/Even.hs"," 0.6444"," 0.6984"," 0.7465","0"
"Tests/Unit/pos/Even0.hs"," 0.6546"," 0.6886"," 0.7602","0"
"Tests/Unit/pos/FFI.hs"," 0.7478"," 0.7785"," 0.8588","0"
"Tests/Unit/pos/Foo.hs"," 0.6340"," 0.6921"," 0.6872","0"
"Tests/Unit/pos/Fractional.hs"," 0.6547"," 0.6776"," 0.7133","0"
"Tests/Unit/pos/GADTs.hs"," 0.6554"," 0.6960"," 0.7757","0"
"Tests/Unit/pos/GCD.hs"," 0.8922"," 0.9176"," 0.8696","0"
"Tests/Unit/pos/GeneralizedTermination.hs"," 0.7845"," 0.7880"," 0.7900","0"
"Tests/Unit/pos/GhcListSort.hs"," 5.5847"," 5.4340"," 5.5260","0"
"Tests/Unit/pos/GhcSort1.hs"," 2.9264"," 2.9123"," 2.5467","0"
"Tests/Unit/pos/GhcSort2.hs"," 1.5389"," 1.5259"," 1.3151","0"
"Tests/Unit/pos/GhcSort3.T.hs"," 1.4246"," 1.4538"," 1.2966","0"
"Tests/Unit/pos/GhcSort3.hs"," 2.8143"," 2.9255"," 2.7769","0"
"Tests/Unit/pos/Goo.hs"," 0.6707"," 0.7066"," 0.7085","0"
"Tests/Unit/pos/GoodHMeas.hs"," 0.6748"," 0.6869"," 0.7052","0"
"Tests/Unit/pos/Gradual.hs"," 0.0000"," 0.0001"," 0.0000","0"
"Tests/Unit/pos/Graph.hs"," 0.9140"," 0.9170"," 0.9385","0"
"Tests/Unit/pos/HasElem.hs"," 0.6656"," 0.7096"," 0.7012","0"
"Tests/Unit/pos/HaskellMeasure.hs"," 0.6652"," 0.7196"," 0.6854","0"
"Tests/Unit/pos/HedgeUnion.hs"," 0.7585"," 0.7866"," 0.7800","0"
"Tests/Unit/pos/HigherOrderRecFun.hs"," 0.6604"," 0.7078"," 0.6660","0"
"Tests/Unit/pos/Holes.hs"," 0.7480"," 0.7831"," 0.7278","0"
"Tests/Unit/pos/IcfpDemo.hs"," 0.8235"," 0.8382"," 0.9107","0"
"Tests/Unit/pos/Infinity.hs"," 0.7157"," 0.7468"," 0.7135","0"
"Tests/Unit/pos/Invariants.hs"," 0.7311"," 0.7846"," 0.7627","0"
"Tests/Unit/pos/Keys.hs"," 0.7170"," 0.7190"," 0.7573","0"
"Tests/Unit/pos/LambdaDeBruijn.hs"," 1.6411"," 1.5604"," 1.2431","0"
"Tests/Unit/pos/LambdaEvalMini.hs"," 3.2352"," 3.1994"," 2.5330","0"
"Tests/Unit/pos/LambdaEvalSuperTiny.hs"," 1.2443"," 1.3006"," 0.9585","0"
"Tests/Unit/pos/LambdaEvalTiny.hs"," 1.3496"," 1.3521"," 1.0513","0"
"Tests/Unit/pos/LazyWhere.hs"," 0.6931"," 0.7171"," 0.7231","0"
"Tests/Unit/pos/LazyWhere1.hs"," 0.6642"," 0.7182"," 0.7158","0"
"Tests/Unit/pos/LiquidArray.hs"," 0.6826"," 0.6960"," 0.6770","0"
"Tests/Unit/pos/LiquidClass.hs"," 0.6598"," 0.6934"," 0.6690","0"
"Tests/Unit/pos/ListConcat.hs"," 0.7106"," 0.7154"," 0.7079","0"
"Tests/Unit/pos/ListElem.hs"," 0.6887"," 0.7102"," 0.6970","0"
"Tests/Unit/pos/ListISort-LType.hs"," 1.1735"," 1.1850"," 1.0542","0"
"Tests/Unit/pos/ListISort.hs"," 0.7892"," 0.8170"," 0.7743","0"
"Tests/Unit/pos/ListKeys.hs"," 0.7011"," 0.7244"," 0.6862","0"
"Tests/Unit/pos/ListLen-LType.hs"," 1.1133"," 1.1868"," 1.0268","0"
"Tests/Unit/pos/ListLen.hs"," 1.2148"," 1.2579"," 1.0834","0"
"Tests/Unit/pos/ListQSort-LType.hs"," 1.2459"," 1.2753"," 1.2122","0"
"Tests/Unit/pos/ListQSort.hs"," 1.3081"," 1.3819"," 1.2650","0"
"Tests/Unit/pos/ListRange-LType.hs"," 0.8188"," 0.8216"," 0.8336","0"
"Tests/Unit/pos/ListRange.hs"," 0.7911"," 0.8320"," 0.9125","0"
"Tests/Unit/pos/ListReverse-LType.hs"," 0.6981"," 0.7359"," 0.9056","0"
"Tests/Unit/pos/ListSort.hs"," 2.7071"," 2.7651"," 1.9323","0"
"Tests/Unit/pos/LocalHole.hs"," 0.7249"," 0.7450"," 0.8467","0"
"Tests/Unit/pos/LocalLazy.hs"," 0.6865"," 0.7292"," 0.8021","0"
"Tests/Unit/pos/LocalSpec.hs"," 0.6950"," 0.7112"," 0.7869","0"
"Tests/Unit/pos/LocalSpec0.hs"," 0.6600"," 0.6695"," 0.8036","0"
"Tests/Unit/pos/LocalSpecImp.hs"," 0.6520"," 0.6929"," 0.7112","0"
"Tests/Unit/pos/LocalTermExpr.hs"," 0.7209"," 0.7638"," 0.7468","0"
"Tests/Unit/pos/Loo.hs"," 0.6853"," 0.6882"," 0.6847","0"
"Tests/Unit/pos/MeasureContains.hs"," 0.7430"," 0.7555"," 0.7298","0"
"Tests/Unit/pos/MeasureDups.hs"," 0.7111"," 0.7541"," 0.7478","0"
"Tests/Unit/pos/MeasureSets.hs"," 0.6809"," 0.7050"," 0.6979","0"
"Tests/Unit/pos/Measures.hs"," 0.6428"," 0.6702"," 0.6906","0"
"Tests/Unit/pos/Measures1.hs"," 0.6597"," 0.6882"," 0.6773","0"
"Tests/Unit/pos/Merge1.hs"," 0.7783"," 0.8102"," 0.7222","0"
"Tests/Unit/pos/MergeSort.hs"," 2.0819"," 2.0942"," 1.1928","0"
"Tests/Unit/pos/Mod1.hs"," 0.6598"," 0.6915"," 0.6615","0"
"Tests/Unit/pos/Mod2.hs"," 0.6432"," 0.6865"," 0.6723","0"
"Tests/Unit/pos/Moo.hs"," 0.6695"," 0.6645"," 0.6691","0"
"Tests/Unit/pos/MutualRec.hs"," 1.8111"," 1.7764"," 1.9118","0"
"Tests/Unit/pos/NoCaseExpand.hs"," 0.9889"," 0.9832"," 0.9650","0"
"Tests/Unit/pos/NoExhaustiveGuardsError.hs"," 0.6700"," 0.6866"," 0.6683","0"
"Tests/Unit/pos/Overwrite.hs"," 0.6737"," 0.7347"," 0.6986","0"
"Tests/Unit/pos/PairMeasure.hs"," 0.6957"," 0.7317"," 0.7031","0"
"Tests/Unit/pos/PairMeasure0.hs"," 0.6800"," 0.7179"," 0.7032","0"
"Tests/Unit/pos/Permutation.hs"," 1.8100"," 1.8789"," 1.3108","0"
"Tests/Unit/pos/PersistentVector.hs"," 0.7583"," 0.7893"," 0.7891","0"
"Tests/Unit/pos/PlugHoles.hs"," 0.6640"," 0.6669"," 0.6808","0"
"Tests/Unit/pos/PointDist.hs"," 0.9486"," 0.9839"," 0.7238","0"
"Tests/Unit/pos/Product.hs"," 0.8879"," 0.9247"," 0.8393","0"
"Tests/Unit/pos/Propability.hs"," 0.7447"," 0.7795"," 0.7269","0"
"Tests/Unit/pos/RBTree-color.hs"," 3.6532"," 3.6667"," 2.7999","0"
"Tests/Unit/pos/RBTree-height.hs"," 3.3241"," 3.2601"," 2.4098","0"
"Tests/Unit/pos/RBTree.hs"," 0.9642"," 1.0013"," 0.9683","0"
"Tests/Unit/pos/RealProps.hs"," 0.6808"," 0.7191"," 0.7094","0"
"Tests/Unit/pos/RealProps1.hs"," 0.6907"," 0.7342"," 0.7014","0"
"Tests/Unit/pos/RecQSort.hs"," 0.8403"," 0.8806"," 0.8180","0"
"Tests/Unit/pos/RecQSort0.hs"," 0.8440"," 0.8920"," 0.8297","0"
"Tests/Unit/pos/RecSelector.hs"," 0.6502"," 0.6933"," 0.6851","0"
"Tests/Unit/pos/RecordSelectorError.hs"," 0.6528"," 0.7058"," 0.6903","0"
"Tests/Unit/pos/RelativeComplete.hs"," 0.6871"," 0.7352"," 0.7314","0"
"Tests/Unit/pos/Repeat.hs"," 0.6619"," 0.7154"," 0.7117","0"
"Tests/Unit/pos/Resolve.hs"," 0.6309"," 0.6778"," 0.6673","0"
"Tests/Unit/pos/ResolveA.hs"," 0.6379"," 0.6927"," 0.6843","0"
"Tests/Unit/pos/ResolveB.hs"," 0.6167"," 0.6723"," 0.6651","0"
"Tests/Unit/pos/ResolvePred.hs"," 0.6682"," 0.7428"," 0.6970","0"
"Tests/Unit/pos/SafePartialFunctions.hs"," 0.6701"," 0.7156"," 0.6960","0"
"Tests/Unit/pos/SimplerNotation.hs"," 0.6377"," 0.6823"," 0.6818","0"
"Tests/Unit/pos/Solver.hs"," 1.0941"," 1.1330"," 1.1239","0"
"Tests/Unit/pos/StackClass.hs"," 0.6772"," 0.7041"," 0.7129","0"
"Tests/Unit/pos/State.hs"," 0.8122"," 0.8720"," 0.8983","0"
"Tests/Unit/pos/State1.hs"," 0.6969"," 0.7478"," 0.7097","0"
"Tests/Unit/pos/StateConstraints.hs"," 4.6101"," 4.7170"," 5.5122","0"
"Tests/Unit/pos/StateConstraints00.hs"," 0.6909"," 0.7206"," 0.6944","0"
"Tests/Unit/pos/StateF00.hs"," 0.7241"," 0.7258"," 0.6968","0"
"Tests/Unit/pos/StreamInvariants.hs"," 0.6467"," 0.6859"," 0.6898","0"
"Tests/Unit/pos/StrictPair0.hs"," 0.6804"," 0.7138"," 0.7118","0"
"Tests/Unit/pos/StrictPair1.hs"," 0.8659"," 0.9222"," 0.9232","0"
"Tests/Unit/pos/StringLit.hs"," 0.6443"," 0.6745"," 0.6598","0"
"Tests/Unit/pos/Strings.hs"," 0.6975"," 0.7347"," 0.7562","0"
"Tests/Unit/pos/StructRec.hs"," 0.6643"," 0.6978"," 0.8512","0"
"Tests/Unit/pos/Sum.hs"," 0.6973"," 0.7546"," 0.7326","0"
"Tests/Unit/pos/T531.hs"," 0.6483"," 0.6825"," 0.6620","0"
"Tests/Unit/pos/T595.hs"," 0.7052"," 0.7634"," 0.7583","0"
"Tests/Unit/pos/T595a.hs"," 0.6366"," 0.6500"," 0.6510","0"
"Tests/Unit/pos/T598.hs"," 0.7929"," 0.8468"," 0.8357","0"
"Tests/Unit/pos/Term.hs"," 0.6887"," 0.7196"," 0.7500","0"
"Tests/Unit/pos/Termination.lhs"," 0.7798"," 0.7721"," 0.8036","0"
"Tests/Unit/pos/TerminationNum.hs"," 0.6700"," 0.6680"," 0.6850","0"
"Tests/Unit/pos/TerminationNum0.hs"," 0.6818"," 0.7231"," 0.7332","0"
"Tests/Unit/pos/Test761.hs"," 0.6979"," 0.7447"," 0.7390","0"
"Tests/Unit/pos/TokenType.hs"," 0.6370"," 0.6815"," 0.6646","0"
"Tests/Unit/pos/TopLevel.hs"," 0.6877"," 0.7136"," 0.7152","0"
"Tests/Unit/pos/ToyMVar.hs"," 0.9153"," 0.9167"," 0.9051","0"
"Tests/Unit/pos/TypeAlias.hs"," 0.6617"," 0.6698"," 0.6870","0"
"Tests/Unit/pos/Variance.hs"," 0.6633"," 0.6810"," 0.7495","0"
"Tests/Unit/pos/WBL.hs"," 1.6760"," 1.6593"," 1.4536","0"
"Tests/Unit/pos/WBL0.hs"," 1.6664"," 1.6932"," 1.4489","0"
"Tests/Unit/pos/Words.hs"," 0.6516"," 0.6700"," 0.7137","0"
"Tests/Unit/pos/Words1.hs"," 0.6679"," 0.6944"," 0.6963","0"
"Tests/Unit/pos/absref-crash.hs"," 0.6487"," 0.6726"," 0.7184","0"
"Tests/Unit/pos/absref-crash0.hs"," 0.6629"," 0.6997"," 0.7374","0"
"Tests/Unit/pos/adt0.hs"," 0.6775"," 0.7265"," 0.7832","0"
"Tests/Unit/pos/alias00.hs"," 0.6511"," 0.6952"," 0.7385","0"
"Tests/Unit/pos/alias01.hs"," 0.6599"," 0.6846"," 0.7621","0"
"Tests/Unit/pos/alphaconvert-List.hs"," 1.1848"," 1.2240"," 1.0906","0"
"Tests/Unit/pos/alphaconvert-Set.hs"," 1.0136"," 1.0425"," 0.9116","0"
"Tests/Unit/pos/anfbug.hs"," 0.7319"," 0.7531"," 0.7919","0"
"Tests/Unit/pos/anftest.hs"," 0.6893"," 0.6997"," 0.7538","0"
"Tests/Unit/pos/anish1.hs"," 0.6594"," 0.6804"," 0.7461","0"
"Tests/Unit/pos/bangPatterns.hs"," 0.7126"," 0.7300"," 0.7858","0"
"Tests/Unit/pos/bar.hs"," 0.6428"," 0.7088"," 0.7401","0"
"Tests/Unit/pos/bounds1.hs"," 0.6744"," 0.6821"," 0.7105","0"
"Tests/Unit/pos/case-lambda-join.hs"," 0.8063"," 0.8163"," 0.8988","0"
"Tests/Unit/pos/cmptag0.hs"," 0.6920"," 0.7436"," 0.7792","0"
"Tests/Unit/pos/compare.hs"," 0.7135"," 0.7414"," 0.7929","0"
"Tests/Unit/pos/compare1.hs"," 0.7280"," 0.7536"," 0.7907","0"
"Tests/Unit/pos/compare2.hs"," 0.7194"," 0.7388"," 0.8186","0"
"Tests/Unit/pos/comprehensionTerm.hs"," 0.9888"," 1.0188"," 1.0894","0"
"Tests/Unit/pos/contra0.hs"," 0.7727"," 0.7718"," 0.8462","0"
"Tests/Unit/pos/coretologic.hs"," 0.6940"," 0.7148"," 0.7673","0"
"Tests/Unit/pos/csgordon_issue_296.hs"," 0.6500"," 0.6646"," 0.7258","0"
"Tests/Unit/pos/cut00.hs"," 0.6986"," 0.7307"," 0.7576","0"
"Tests/Unit/pos/data2.hs"," 0.7551"," 0.7872"," 0.8144","0"
"Tests/Unit/pos/dataConQuals.hs"," 0.6617"," 0.6930"," 0.7493","0"
"Tests/Unit/pos/datacon-inv.hs"," 0.6464"," 0.6850"," 0.7554","0"
"Tests/Unit/pos/datacon0.hs"," 0.7784"," 0.7865"," 0.8380","0"
"Tests/Unit/pos/datacon1.hs"," 0.6332"," 0.6707"," 0.7554","0"
"Tests/Unit/pos/deepmeas0.hs"," 0.7515"," 0.7873"," 0.8248","0"
"Tests/Unit/pos/deppair0.hs"," 0.7553"," 0.7704"," 0.8153","0"
"Tests/Unit/pos/deppair1.hs"," 0.6995"," 0.7469"," 0.7670","0"
"Tests/Unit/pos/deptup.hs"," 1.0741"," 1.0574"," 1.0552","0"
"Tests/Unit/pos/deptup0.hs"," 0.7493"," 0.8007"," 0.8398","0"
"Tests/Unit/pos/deptup1.hs"," 0.8202"," 0.8722"," 0.9359","0"
"Tests/Unit/pos/deptup3.hs"," 0.7153"," 0.7625"," 0.8763","0"
"Tests/Unit/pos/deptupW.hs"," 0.7232"," 0.7827"," 0.7520","0"
"Tests/Unit/pos/div000.hs"," 0.6612"," 0.6710"," 0.6835","0"
"Tests/Unit/pos/dropwhile.hs"," 0.9803"," 0.9819"," 0.9934","0"
"Tests/Unit/pos/duplicate-bind.hs"," 0.7009"," 0.7170"," 0.7948","0"
"Tests/Unit/pos/elements.hs"," 1.0176"," 1.0140"," 0.9696","0"
"Tests/Unit/pos/elems.hs"," 0.6699"," 0.6986"," 0.6826","0"
"Tests/Unit/pos/elim00.hs"," 0.8123"," 0.8487"," 0.7309","0"
"Tests/Unit/pos/elim01.hs"," 0.6789"," 0.7174"," 0.8035","0"
"Tests/Unit/pos/eqelems.hs"," 0.7103"," 0.7147"," 0.7177","0"
"Tests/Unit/pos/ex0.hs"," 0.7382"," 0.7567"," 0.7850","0"
"Tests/Unit/pos/ex01.hs"," 0.6585"," 0.6668"," 0.7173","0"
"Tests/Unit/pos/ex1.hs"," 0.7585"," 0.7758"," 0.8415","0"
"Tests/Unit/pos/exp0.hs"," 0.7144"," 0.7246"," 0.7778","0"
"Tests/Unit/pos/extype.hs"," 0.6822"," 0.6927"," 0.7511","0"
"Tests/Unit/pos/failName.hs"," 0.6748"," 0.6874"," 0.7546","0"
"Tests/Unit/pos/filterAbs.hs"," 0.8810"," 0.8391"," 0.8905","0"
"Tests/Unit/pos/foldN.hs"," 0.6732"," 0.7527"," 0.7970","0"
"Tests/Unit/pos/foldr.hs"," 0.6939"," 0.7286"," 0.7397","0"
"Tests/Unit/pos/for.hs"," 0.8444"," 0.9044"," 0.8862","0"
"Tests/Unit/pos/forloop.hs"," 0.8236"," 0.8471"," 0.9251","0"
"Tests/Unit/pos/gadtEval.hs"," 1.1110"," 1.1423"," 1.1958","0"
"Tests/Unit/pos/gimme.hs"," 0.7250"," 0.7258"," 0.7272","0"
"Tests/Unit/pos/go.hs"," 0.6641"," 0.7400"," 0.7475","0"
"Tests/Unit/pos/go_ugly_type.hs"," 0.6976"," 0.7278"," 0.7354","0"
"Tests/Unit/pos/grty0.hs"," 0.6446"," 0.7059"," 0.6752","0"
"Tests/Unit/pos/grty1.hs"," 0.6602"," 0.6787"," 0.6946","0"
"Tests/Unit/pos/grty2.hs"," 0.6775"," 0.6961"," 0.6908","0"
"Tests/Unit/pos/grty3.hs"," 0.6580"," 0.6911"," 0.6642","0"
"Tests/Unit/pos/hello.hs"," 0.6762"," 0.7006"," 0.6953","0"
"Tests/Unit/pos/hole-app.hs"," 0.6656"," 0.6923"," 0.6888","0"
"Tests/Unit/pos/hole-fun.hs"," 0.6732"," 0.7046"," 0.6932","0"
"Tests/Unit/pos/idNat.hs"," 0.6603"," 0.6856"," 0.6695","0"
"Tests/Unit/pos/idNat0.hs"," 0.6536"," 0.6775"," 0.6751","0"
"Tests/Unit/pos/imp0.hs"," 0.7110"," 0.7273"," 0.7203","0"
"Tests/Unit/pos/implies.hs"," 0.6679"," 0.6854"," 0.6947","0"
"Tests/Unit/pos/infix.hs"," 0.7004"," 0.7403"," 0.7233","0"
"Tests/Unit/pos/initarray.hs"," 1.0005"," 1.0668"," 0.9420","0"
"Tests/Unit/pos/inline.hs"," 0.7749"," 0.7623"," 0.7475","0"
"Tests/Unit/pos/inline1.hs"," 0.6477"," 0.6901"," 0.6786","0"
"Tests/Unit/pos/invlhs.hs"," 0.6695"," 0.6820"," 0.7034","0"
"Tests/Unit/pos/ite.hs"," 0.6646"," 0.6988"," 0.6909","0"
"Tests/Unit/pos/ite1.hs"," 0.6716"," 0.6815"," 0.6618","0"
"Tests/Unit/pos/kmp.hs"," 1.7589"," 1.6891"," 1.9618","0"
"Tests/Unit/pos/kmpIO.hs"," 0.8101"," 0.8444"," 0.8905","0"
"Tests/Unit/pos/kmpVec.hs"," 1.3452"," 1.3539"," 1.6219","0"
"Tests/Unit/pos/lets.hs"," 0.8730"," 0.9166"," 0.8130","0"
"Tests/Unit/pos/lex.hs"," 0.6993"," 0.7117"," 0.7003","0"
"Tests/Unit/pos/listAnf.hs"," 0.7470"," 0.7741"," 0.7529","0"
"Tests/Unit/pos/listSet.hs"," 0.7774"," 0.8288"," 0.8533","0"
"Tests/Unit/pos/listSetDemo.hs"," 0.7874"," 0.8391"," 0.9566","0"
"Tests/Unit/pos/listqual.hs"," 0.7222"," 0.7409"," 0.7463","0"
"Tests/Unit/pos/lit.hs"," 0.6620"," 0.6807"," 0.7848","0"
"Tests/Unit/pos/malformed0.hs"," 0.9901"," 1.0277"," 1.0641","0"
"Tests/Unit/pos/mapTvCrash.hs"," 0.6927"," 0.7178"," 0.6779","0"
"Tests/Unit/pos/mapreduce-bare.hs"," 3.2435"," 3.2066"," 3.0433","0"
"Tests/Unit/pos/mapreduce.hs"," 1.7927"," 1.7399"," 1.9524","0"
"Tests/Unit/pos/maps.hs"," 0.7513"," 0.8058"," 0.7631","0"
"Tests/Unit/pos/maps1.hs"," 0.7405"," 0.7908"," 0.7413","0"
"Tests/Unit/pos/maybe.hs"," 1.0676"," 1.0837"," 1.0074","0"
"Tests/Unit/pos/maybe0.hs"," 0.6961"," 0.7030"," 0.6958","0"
"Tests/Unit/pos/maybe00.hs"," 0.6432"," 0.6596"," 0.6508","0"
"Tests/Unit/pos/maybe000.hs"," 0.7031"," 0.7165"," 0.7091","0"
"Tests/Unit/pos/maybe1.hs"," 0.7855"," 0.8114"," 0.7876","0"
"Tests/Unit/pos/maybe2.hs"," 1.0648"," 1.0803"," 1.0569","0"
"Tests/Unit/pos/maybe3.hs"," 0.6746"," 0.7177"," 0.6962","0"
"Tests/Unit/pos/maybe4.hs"," 0.6924"," 0.6981"," 0.6782","0"
"Tests/Unit/pos/meas0.hs"," 0.7197"," 0.7397"," 0.7391","0"
"Tests/Unit/pos/meas00.hs"," 0.7254"," 0.7419"," 0.7241","0"
"Tests/Unit/pos/meas00a.hs"," 0.6865"," 0.7021"," 0.7178","0"
"Tests/Unit/pos/meas0a.hs"," 0.7352"," 0.7523"," 0.7405","0"
"Tests/Unit/pos/meas1.hs"," 0.7127"," 0.7538"," 0.7404","0"
"Tests/Unit/pos/meas10.hs"," 0.7768"," 0.7902"," 0.7730","0"
"Tests/Unit/pos/meas11.hs"," 0.6819"," 0.7333"," 0.7149","0"
"Tests/Unit/pos/meas2.hs"," 0.6862"," 0.7499"," 0.7360","0"
"Tests/Unit/pos/meas3.hs"," 0.7946"," 0.8380"," 0.8013","0"
"Tests/Unit/pos/meas4.hs"," 0.8144"," 0.8288"," 0.7880","0"
"Tests/Unit/pos/meas5.hs"," 1.1834"," 1.2038"," 1.1316","0"
"Tests/Unit/pos/meas6.hs"," 0.7993"," 0.8519"," 0.8368","0"
"Tests/Unit/pos/meas7.hs"," 0.6898"," 0.7117"," 0.7082","0"
"Tests/Unit/pos/meas8.hs"," 0.7255"," 0.7463"," 0.7183","0"
"Tests/Unit/pos/meas9.hs"," 0.7570"," 0.7924"," 0.7616","0"
"Tests/Unit/pos/modTest.hs"," 0.7053"," 0.7537"," 0.7255","0"
"Tests/Unit/pos/monad1.hs"," 0.6838"," 0.6899"," 0.6911","0"
"Tests/Unit/pos/monad2.hs"," 0.6845"," 0.7035"," 0.6882","0"
"Tests/Unit/pos/monad5.hs"," 0.8987"," 0.9016"," 0.8925","0"
"Tests/Unit/pos/monad6.hs"," 0.7302"," 0.7759"," 0.7630","0"
"Tests/Unit/pos/monad7.hs"," 0.8948"," 0.9352"," 0.8683","0"
"Tests/Unit/pos/multi-pred-app-00.hs"," 0.6583"," 0.6823"," 0.6703","0"
"Tests/Unit/pos/mutrec.hs"," 0.6793"," 0.7003"," 0.6944","0"
"Tests/Unit/pos/nats.hs"," 1.1023"," 1.1185"," 0.7425","0"
"Tests/Unit/pos/niki.hs"," 0.6965"," 0.7385"," 0.7157","0"
"Tests/Unit/pos/niki1.hs"," 0.7410"," 0.7492"," 0.7270","0"
"Tests/Unit/pos/nullterm.hs"," 1.0147"," 1.0597"," 0.8750","0"
"Tests/Unit/pos/pair.hs"," 1.4870"," 1.4404"," 1.2815","0"
"Tests/Unit/pos/pair0.hs"," 1.3624"," 1.3715"," 1.2441","0"
"Tests/Unit/pos/pair00.hs"," 1.2079"," 1.2296"," 1.0983","0"
"Tests/Unit/pos/pargs.hs"," 0.6591"," 0.6877"," 0.6625","0"
"Tests/Unit/pos/pargs1.hs"," 0.6443"," 0.6697"," 0.6703","0"
"Tests/Unit/pos/partial-tycon.hs"," 0.6522"," 0.6715"," 0.6653","0"
"Tests/Unit/pos/partialmeasure.hs"," 0.6751"," 0.7029"," 0.6816","0"
"Tests/Unit/pos/poly0.hs"," 0.7541"," 0.7617"," 0.7250","0"
"Tests/Unit/pos/poly1.hs"," 0.7147"," 0.7459"," 0.7324","0"
"Tests/Unit/pos/poly2-degenerate.hs"," 0.7094"," 0.7494"," 0.7363","0"
